,Unnamed: 0,label,text,label_num
581,1627,settlementFailure,"Account#1242 Trade78780we Failed
Trade record is failed
Trade Failure of 7629201642 TRY
see the following attachment 
Failed.json",0
582,3424,confirmaffirm,"Confirmation Details
Settlement Date
Securities Loan Confirmation of Bonds worth 4879493003 PYG
see the following attachment 
Confirmation statement.json",0
583,1583,settlementSuccess,"Account#1242 Settlement Cleared
Settlement is complete. Please find the confirmation
Trade Success of 2932358678 ZWD
see the following attachment 
Success statement.msg",0
584,4792,confirmaffirm,"MT 515
Trade affirmation Summary Report
Trade Confirmation Affirmation of 2655490603 JPY
see the following attachment 
Confirmation statement.json",1
585,832,confirmletter,"Bank Confirm Letter
We the undersigned Bank confirm with full responsibility that the amount from the party is reserved on buyers requests for the purchase transaction of product (Bond value, Gold, Securities, Options)
see the following attachment 
Confirmation.txt",0
586,4246,confirmaffirm,"MT 516
Trade Date
Trade Affirmation Confirmation of 5136641637 AFN
see the following attachment 
Affirmation statement.json",1
587,1780,settlementFailure,"Account#1242 Trade78780we Failed
Insufficient funds in account projected for upcoming trade
Securities Loan Failed of Bonds worth 7641983419 COP
see the following attachment 
Failed.json",0
588,4370,confirmaffirm,"MT 517
Trade Date
Securities Loan Confirmation of Bonds worth 430862158 IMP
see the following attachment 
Affirmation statement.json",1
589,568,settlementSuccess,"Account#1242 Settlement Successfull
Settlement is complete. Please find the confirmation
Trade completed of 1482027304 TRY
see the following attachment 
successstatement.Json",0
590,4692,confirmaffirm,"MT 516
Trade Date
Client Confirmation of Purchase or Sale (FUNDS) amounted to 8628394406 SCR
see the following attachment 
Affirmation statement.json",1
591,2160,settlementFailure,"Account#1242 Trade78780we Failed
Provided Mandate is rejected
Trade failure of 8616147885 LVL
see the following attachment 
Failure statement.msg",0
592,570,confirmaffirm,"MT 515(FUNDS)
Trade Date
Securities Loan Confirmation of Bonds worth 2828888977 EEK
see the following attachment 
statement.txt",0
593,4181,settlementSuccess,"Account#1242 Settlement Succeeded
Settlement is Cleared and parties have honored the amount
Trade completed of 7854106502 THB
see the following attachment 
Success statement.msg",1
594,3982,confirmaffirm,"MT 515(FUNDS)
Settlement Date
Client Confirmation of Purchase or Sale (FUNDS) amounted to 5788732536 GTQ
see the following attachment 
Affirmation statement.msg",1
595,2773,confirmletter,"Bank Confirm Letter
PFA the Confirmation Letter
see the following attachment 
Confirm.Json",0
596,828,confirmaffirm,"MT 515
Trade affirmation Summary Report
Securities Loan Confirmation of Bonds worth 7943241810 UAH
see the following attachment 
Affirmation statement.json",0
597,3921,settlementFailure,"Account#1242 Insufficient Funds
Provided Mandate is rejected
Trade Failure of 3448749955 YER
see the following attachment 
Failure statement.msg",1
598,3122,confirmaffirm,"MT 518
Trade affirmation Summary Report
Securities Loan Confirmation of Bonds worth 662758268 DKK
see the following attachment 
statement.txt",0
599,2473,settlementSuccess,"Account#1242 Settlement Cleared
Settlement is done and parties have honored the amount
Trade completed of 204310964 SCR
see the following attachment 
SuccessSettlement.txt",0
600,2031,confirmaffirm,"MT 516
Trade affirmation Summary Report
Securities Loan Confirmation of Bonds worth 3608830857 JEP
see the following attachment 
Affirmation statement.json",0
601,2482,settlementFailure,"Account#1242 Insufficient Collateral
Insufficient collateral value as per today's MTM (Mark to Market ) Statement
Trade Failure of 4558764095 XCD
see the following attachment 
Failed.json",0
602,4742,confirmaffirm,"MT 517
Trade affirmation Summary Report
Trade Confirmation Affirmation of 3738884913 IDR
see the following attachment 
Confirmation statement.json",1
603,723,settlementSuccess,"Account#1242 Settlement Succeeded
Settlement is complete. Please find the confirmation
Trade success of 8869498361 LAK
see the following attachment 
SuccessSettlement.txt",0
604,489,confirmaffirm,"MT 517
Settlement Date
Trade Confirmation Affirmation of 6343548161 CRC
see the following attachment 
Affirmation statement.msg",0
605,2227,confirmletter,"Bank Confirm Letter
We the undersigned Bank confirm with full responsibility that the amount from the party is reserved on buyers requests for the purchase transaction of product (Bond value, Gold, Securities, Options)
see the following attachment 
Confirmation.json",0
606,2841,confirmaffirm,"MT 518
Trade affirmation Summary Report
Trade Confirmation Affirmation of 4888229372 TRL
see the following attachment 
statement.txt",0
607,1516,settlementFailure,"Account#1242 Insufficient Funds
Insufficient collateral value as per today's MTM (Mark to Market ) Statement
Trade failure of 9817676467 NIO
see the following attachment 
Failedsettlement.txt",0
608,3901,confirmaffirm,"MT 515
Trade affirmation Summary Report
Trade Confirmation Affirmation of 6949415738 PHP
see the following attachment 
Affirmation statement.msg",1
609,2061,settlementSuccess,"Account#1242 Settlement Completed
Settlement is complete. Please find the confirmation
Securities Loan success of Bonds worth 3259980155 AUD
see the following attachment 
Success statement.msg",0
610,4775,confirmaffirm,"MT 518
Trade Date
Trade Affirmation Confirmation of 9431850648 NZD
see the following attachment 
Affirmation statement.json",1
611,3036,settlementFailure,"Account#1242 Insufficient Collateral
Insufficient funds in account projected for upcoming trade
Trade Failure of 5752062440 EEK
see the following attachment 
Failure statement.msg",0
612,1744,confirmaffirm,"MT 518
Trade affirmation Summary Report
Securities Loan Confirmation of Bonds worth 5440678302 KZT
see the following attachment 
Affirmation statement.json",0
613,3930,settlementSuccess,"Account#1242 Settlement Succeeded
Settlement is done and parties have honored the amount
Securities Loan success of Bonds worth 9543394596 ALL
see the following attachment 
successstatement.Json",1
614,545,confirmaffirm,"MT 518
Trade Date
Trade Confirmation Affirmation of 5671754762 AZN
see the following attachment 
Affirmation statement.msg",0
615,4346,confirmletter,"Confirmation of Funds certificate
PFA the Confirmation Letter
see the following attachment 
Confirmation.txt",1
616,2975,confirmaffirm,"MT 518
Settlement Date
Client Confirmation of Purchase or Sale (FUNDS) amounted to 7204538909 TTD
see the following attachment 
Affirmation statement.json",0
617,565,settlementFailure,"Account#1242 Mandate Rejected
Trade record is failed
Trade Failure of 9610920498 BRL
see the following attachment 
Failure statement.msg",0
618,4489,confirmaffirm,"MT 515
Trade affirmation Summary Report
Trade Confirmation Affirmation of 3190649172 LVL
see the following attachment 
statement.txt",1
619,1544,settlementSuccess,"Account#1242 Settlement Cleared
Settlement is complete. Please find the confirmation
Trade completed of 7347250959 IRR
see the following attachment 
SuccessSettlement.txt",0
620,1568,confirmaffirm,"MT 516
Settlement Date
Trade Confirmation Affirmation of 1632958693 CRC
see the following attachment 
Confirmation statement.json",0
621,433,settlementFailure,"Account#1242 Insufficient Collateral
Insufficient funds in account projected for upcoming trade
Trade failure of 3052295012 DOP
see the following attachment 
failurestatement.Json",0
622,631,confirmaffirm,"MT 515(FUNDS)
Settlement Date
Securities Loan Confirmation of Bonds worth 5884283660 TTD
see the following attachment 
Confirmation statement.json",0
623,3549,settlementSuccess,"Account#1242 Settlement Cleared
Settlement is Cleared and parties have honored the amount
Trade completed of 8702462051 PAB
see the following attachment 
SuccessSettlement.txt",0
624,2034,confirmaffirm,"MT 515
Trade Date
Client Confirmation of Purchase or Sale (FUNDS) amounted to 9813345374 EGP
see the following attachment 
Confirmation statement.json",0
625,646,confirmletter,"Bank Confirm Letter
PFA the Confirmation Letter
see the following attachment 
confirmationstatement.msg",0
626,1489,confirmaffirm,"MT 516
Settlement Date
Securities Loan Confirmation of Bonds worth 3171169467 TTD
see the following attachment 
statement.txt",0
627,4513,settlementFailure,"Account#1242 Insufficient Funds
Trade record is failed
Securities Loan Failed of Bonds worth 4577261055 YER
see the following attachment 
Failed.json",1
628,712,confirmaffirm,"MT 517
Settlement Date
Client Confirmation of Purchase or Sale (FUNDS) amounted to 2500471667 TRL
see the following attachment 
statement.txt",0
629,2551,settlementSuccess,"Account#1242 Settlement Cleared
Settlement is done and parties have honored the amount
Trade Success of 290119280 CAD
see the following attachment 
Success statement.msg",0
630,51,confirmaffirm,"MT 518
Settlement Date
Trade Confirmation Affirmation of 1573956707 GIP
see the following attachment 
statement.txt",0
631,1116,settlementFailure,"Account#1242 Insufficient Collateral
Insufficient funds in account projected for upcoming trade
Trade failed of 322629603 SCR
see the following attachment 
Failedsettlement.txt",0
632,1759,confirmaffirm,"Confirmation Details
Settlement Date
Trade Confirmation Affirmation of 5783088017 RUB
see the following attachment 
statement.txt",0
633,3044,settlementSuccess,"Account#1242 Settlement Cleared
Settlement is done and parties have honored the amount
Securities Loan success of Bonds worth 3914980948 BRL
see the following attachment 
successstatement.Json",0
634,1920,confirmaffirm,"MT 515(FUNDS)
Trade Date
Securities Loan Confirmation of Bonds worth 2468360555 SRD
see the following attachment 
statement.txt",0
635,1360,confirmletter,"Bank Confirm Letter
PFA the Confirmation Letter
see the following attachment 
Confirm.Json",0
636,1760,confirmaffirm,"Confirmation Details
Trade affirmation Summary Report
Trade Confirmation Affirmation of 2447297709 USD
see the following attachment 
Affirmation statement.msg",0
637,23,settlementFailure,"Account#1242 Insufficient Collateral
Trade record is failed
Trade Failure of 1238034564 MYR
see the following attachment 
Failed.json",0
638,1474,confirmaffirm,"MT 517
Trade affirmation Summary Report
Client Confirmation of Purchase or Sale (FUNDS) amounted to 9202713292 DKK
see the following attachment 
Confirmation statement.json",0
639,2140,settlementSuccess,"Account#1242 Settlement Completed
Settlement is done and parties have honored the amount
Trade Success of 2530958367 BND
see the following attachment 
Success statement.msg",0
640,1852,confirmaffirm,"Confirmation Details
Trade Date
Client Confirmation of Purchase or Sale (FUNDS) amounted to 7053724676 NZD
see the following attachment 
Affirmation statement.msg",0
641,1687,settlementFailure,"Account#1242 Insufficient Collateral
Provided Mandate is rejected
Securities Loan Failed of Bonds worth 4843960808 NIO
see the following attachment 
Failedsettlement.txt",0
642,838,confirmaffirm,"MT 515(FUNDS)
Trade affirmation Summary Report
Trade Confirmation Affirmation of 2999723299 PEN
see the following attachment 
Affirmation statement.json",0
643,1539,settlementSuccess,"Account#1242 Settlement Successfull
Settlement is Cleared and parties have honored the amount
Trade success of 1932061893 RUB
see the following attachment 
Success statement.msg",0
644,2375,confirmaffirm,"MT 516
Trade Date
Trade Confirmation Affirmation of 3056252291 ANG
see the following attachment 
Confirmation statement.json",0
645,1768,confirmletter,"Bank Confirm Letter
We the undersigned Bank confirm with full responsibility that the amount from the party is reserved on buyers requests for the purchase transaction of product (Bond value, Gold, Securities, Options)
see the following attachment 
Confirmation.json",0
646,1036,confirmaffirm,"MT 517
Settlement Date
Trade Confirmation Affirmation of 3818202794 NIO
see the following attachment 
Affirmation statement.json",0
647,3505,settlementFailure,"Account#1242 Mandate Rejected
Trade record is failed
Securities Loan Failed of Bonds worth 8692139955 IDR
see the following attachment 
Failure statement.msg",0
648,371,confirmaffirm,"Confirmation Details
Settlement Date
Client Confirmation of Purchase or Sale (FUNDS) amounted to 2161866155 IMP
see the following attachment 
Affirmation statement.json",0
649,2363,settlementSuccess,"Account#1242 Settlement Cleared
Settlement is complete. Please find the confirmation
Trade Success of 9362833245 INR
see the following attachment 
Success.json",0
650,4467,confirmaffirm,"MT 515(FUNDS)
Settlement Date
Securities Loan Confirmation of Bonds worth 9098497184 NZD
see the following attachment 
Confirmation statement.json",1
651,1541,settlementFailure,"Account#1242 Insufficient Collateral
Insufficient collateral value as per today's MTM (Mark to Market ) Statement
Trade failure of 7666483604 QAR
see the following attachment 
Failed.json",0
652,554,confirmaffirm,"MT 516
Settlement Date
Trade Affirmation Confirmation of 5847134381 NPR
see the following attachment 
Affirmation statement.msg",0
653,4933,settlementSuccess,"Account#1242 Settlement Succeeded
Settlement is complete. Please find the confirmation
Securities Loan success of Bonds worth 540254196 KHR
see the following attachment 
successstatement.Json",1
654,4463,confirmaffirm,"MT 517
Settlement Date
Trade Confirmation Affirmation of 3198488635 VEF
see the following attachment 
Affirmation statement.json",1
655,934,confirmletter,"Confirmation of Funds certificate
PFA the Confirmation Letter
see the following attachment 
Confirmation.txt",0
656,4461,confirmaffirm,"MT 515(FUNDS)
Trade Date
Securities Loan Confirmation of Bonds worth 7809529407 IDR
see the following attachment 
statement.txt",1
657,3593,settlementFailure,"Account#1242 Insufficient Funds
Trade record is failed
Securities Loan Failed of Bonds worth 4362451607 NOK
see the following attachment 
Failedsettlement.txt",0
658,3001,confirmaffirm,"MT 515
Settlement Date
Trade Confirmation Affirmation of 7265587238 SCR
see the following attachment 
Confirmation statement.json",0
659,1844,settlementSuccess,"Account#1242 Settlement Completed
Settlement is Cleared and parties have honored the amount
Securities Loan success of Bonds worth 1260267369 CZK
see the following attachment 
Success.json",0
660,3992,confirmaffirm,"MT 518
Trade Date
Trade Confirmation Affirmation of 6673383098 LTL
see the following attachment 
Affirmation statement.msg",1
661,259,settlementFailure,"Account#1242 Mandate Rejected
Trade record is failed
Securities Loan Failed of Bonds worth 6395664001 INR
see the following attachment 
Failure statement.msg",0
662,2616,confirmaffirm,"MT 515(FUNDS)
Trade Date
Trade Affirmation Confirmation of 3006424822 MZN
see the following attachment 
Affirmation statement.json",0
663,670,settlementSuccess,"Account#1242 Settlement Completed
Settlement is done and parties have honored the amount
Trade Success of 5565024942 CAD
see the following attachment 
Success.json",0
664,1458,confirmaffirm,"MT 517
Trade affirmation Summary Report
Client Confirmation of Purchase or Sale (FUNDS) amounted to 5351673724 XCD
see the following attachment 
Affirmation statement.msg",0
665,4312,confirmletter,"Bank Confirm Letter
We the undersigned Bank confirm with full responsibility that the amount from the party is reserved on buyers requests for the purchase transaction of product (Bond value, Gold, Securities, Options)
see the following attachment 
Confirmation.txt",1
666,1546,confirmaffirm,"MT 515(FUNDS)
Trade Date
Client Confirmation of Purchase or Sale (FUNDS) amounted to 1930460899 EEK
see the following attachment 
Affirmation statement.json",0
667,552,settlementFailure,"Account#1242 Trade78780we Failed
Provided Mandate is rejected
Securities Loan Failed of Bonds worth 6136226422 AZN
see the following attachment 
failurestatement.Json",0
668,668,confirmaffirm,"MT 518
Trade Date
Securities Loan Confirmation of Bonds worth 2901565161 IMP
see the following attachment 
Affirmation statement.json",0
669,1968,settlementSuccess,"Account#1242 Settlement Cleared
Settlement is Cleared and parties have honored the amount
Trade success of 7667248115 TVD
see the following attachment 
Success statement.msg",0
670,1273,confirmaffirm,"MT 515(FUNDS)
Trade affirmation Summary Report
Trade Confirmation Affirmation of 4926031241 BAM
see the following attachment 
statement.txt",0
671,2706,settlementFailure,"Account#1242 Insufficient Collateral
Insufficient collateral value as per today's MTM (Mark to Market ) Statement
Securities Loan Failed of Bonds worth 7283841866 FKP
see the following attachment 
failurestatement.Json",0
672,821,confirmaffirm,"MT 517
Settlement Date
Client Confirmation of Purchase or Sale (FUNDS) amounted to 1646289130 FJD
see the following attachment 
Affirmation statement.json",0
673,436,settlementSuccess,"Account#1242 Settlement Successfull
Settlement is done and parties have honored the amount
Trade completed of 3757542817 NGN
see the following attachment 
Success.json",0
674,4704,confirmaffirm,"MT 518
Trade Date
Trade Affirmation Confirmation of 6703885168 EEK
see the following attachment 
Confirmation statement.json",1
675,4662,confirmletter,"Bank Confirm Letter
We the undersigned Bank confirm with full responsibility that the amount from the party is reserved on buyers requests for the purchase transaction of product (Bond value, Gold, Securities, Options)
see the following attachment 
confirmationstatement.msg",1
676,4768,confirmaffirm,"MT 515
Trade affirmation Summary Report
Client Confirmation of Purchase or Sale (FUNDS) amounted to 1734574707 BYR
see the following attachment 
Affirmation statement.msg",1
677,574,settlementFailure,"Account#1242 Insufficient Collateral
Insufficient collateral value as per today's MTM (Mark to Market ) Statement
Securities Loan Failed of Bonds worth 2492944656 INR
see the following attachment 
Failed.json",0
678,1563,confirmaffirm,"MT 515
Settlement Date
Trade Confirmation Affirmation of 3901009297 PYG
see the following attachment 
Confirmation statement.json",0
679,896,settlementSuccess,"Account#1242 Settlement Completed
Settlement is Cleared and parties have honored the amount
Trade success of 1224538938 ILS
see the following attachment 
SuccessSettlement.txt",0
680,2667,confirmaffirm,"MT 516
Trade affirmation Summary Report
Client Confirmation of Purchase or Sale (FUNDS) amounted to 3722294398 SAR
see the following attachment 
Confirmation statement.json",0
681,3687,settlementFailure,"Account#1242 Insufficient Funds
Insufficient funds in account projected for upcoming trade
Trade Failure of 7581624718 MKD
see the following attachment 
Failed.json",1
682,3326,confirmaffirm,"MT 517
Trade affirmation Summary Report
Client Confirmation of Purchase or Sale (FUNDS) amounted to 515430018 SYP
see the following attachment 
Affirmation statement.json",0
683,2029,settlementSuccess,"Account#1242 Settlement Cleared
Settlement is complete. Please find the confirmation
Trade Success of 6346111234 XCD
see the following attachment 
SuccessSettlement.txt",0
684,1453,confirmaffirm,"Confirmation Details
Trade affirmation Summary Report
Trade Confirmation Affirmation of 236757334 BYR
see the following attachment 
Affirmation statement.msg",0
685,1950,confirmletter,"Confirmation of Funds certificate
PFA the Confirmation Letter
see the following attachment 
Confirmation.txt",0
686,1954,confirmaffirm,"MT 515
Settlement Date
Securities Loan Confirmation of Bonds worth 1588880752 ALL
see the following attachment 
Affirmation statement.msg",0
687,4037,settlementFailure,"Account#1242 Insufficient Collateral
Trade record is failed
Trade failure of 9664701952 PEN
see the following attachment 
failurestatement.Json",1
688,4630,confirmaffirm,"MT 518
Trade affirmation Summary Report
Trade Confirmation Affirmation of 7286777944 AUD
see the following attachment 
statement.txt",1
689,1174,settlementSuccess,"Account#1242 Settlement Completed
Settlement is complete. Please find the confirmation
Trade Success of 9099244814 CZK
see the following attachment 
SuccessSettlement.txt",0
690,2532,confirmaffirm,"MT 517
Trade Date
Trade Confirmation Affirmation of 1016753641 QAR
see the following attachment 
statement.txt",0
691,1900,settlementFailure,"Account#1242 Mandate Rejected
Trade record is failed
Trade failure of 9796362923 PEN
see the following attachment 
failurestatement.Json",0
692,5126,confirmaffirm,"MT 518
Trade affirmation Summary Report
Trade Confirmation Affirmation of 7787076669 FJD
see the following attachment 
statement.txt",1
693,3542,settlementSuccess,"Account#1242 Settlement Cleared
Settlement is Cleared and parties have honored the amount
Trade Success of 1405176306 PKR
see the following attachment 
SuccessSettlement.txt",0
694,4043,confirmaffirm,"MT 515
Settlement Date
Client Confirmation of Purchase or Sale (FUNDS) amounted to 1610009355 THB
see the following attachment 
Affirmation statement.msg",1
695,1087,confirmletter,"Confirmation of Funds certificate
We the undersigned Bank confirm with full responsibility that the amount from the party is reserved on buyers requests for the purchase transaction of product (Bond value, Gold, Securities, Options)
see the following attachment 
confirmationstatement.msg",0
696,1446,confirmaffirm,"MT 517
Settlement Date
Securities Loan Confirmation of Bonds worth 423329368 MXN
see the following attachment 
statement.txt",0
697,252,settlementFailure,"Account#1242 Mandate Rejected
Insufficient funds in account projected for upcoming trade
Trade Failure of 511229771 LBP
see the following attachment 
Failed.json",0
698,2709,confirmaffirm,"MT 517
Trade affirmation Summary Report
Trade Confirmation Affirmation of 773118632 AZN
see the following attachment 
Affirmation statement.json",0
699,2122,settlementSuccess,"Account#1242 Settlement Succeeded
Settlement is Cleared and parties have honored the amount
Securities Loan success of Bonds worth 2271237930 LBP
see the following attachment 
Success.json",0
700,1881,confirmaffirm,"Confirmation Details
Trade affirmation Summary Report
Client Confirmation of Purchase or Sale (FUNDS) amounted to 3380073888 SHP
see the following attachment 
Affirmation statement.msg",0
701,1405,settlementFailure,"Account#1242 Insufficient Collateral
Insufficient funds in account projected for upcoming trade
Securities Loan Failed of Bonds worth 5596159928 NAD
see the following attachment 
Failed.json",0
702,3754,confirmaffirm,"Confirmation Details
Trade Date
Trade Affirmation Confirmation of 1859203490 SEK
see the following attachment 
Confirmation statement.json",1
703,940,settlementSuccess,"Account#1242 Settlement Successfull
Settlement is Cleared and parties have honored the amount
Trade success of 3754252779 TVD
see the following attachment 
Success.json",0
704,2880,confirmaffirm,"MT 516
Trade Date
Trade Confirmation Affirmation of 7670496883 RON
see the following attachment 
Affirmation statement.msg",0
705,3496,confirmletter,"Bank Confirm Letter
We the undersigned Bank confirm with full responsibility that the amount from the party is reserved on buyers requests for the purchase transaction of product (Bond value, Gold, Securities, Options)
see the following attachment 
Confirmation.json",0
706,1667,confirmaffirm,"MT 517
Settlement Date
Client Confirmation of Purchase or Sale (FUNDS) amounted to 3728103994 AUD
see the following attachment 
statement.txt",0
707,3598,settlementFailure,"Account#1242 Mandate Rejected
Insufficient funds in account projected for upcoming trade
Trade failed of 4472381226 BWP
see the following attachment 
failurestatement.Json",0
708,1909,confirmaffirm,"MT 518
Settlement Date
Trade Affirmation Confirmation of 3795540392 DKK
see the following attachment 
Affirmation statement.json",0
709,3631,settlementSuccess,"Account#1242 Settlement Succeeded
Settlement is complete. Please find the confirmation
Trade success of 8585983038 AWG
see the following attachment 
successstatement.Json",0
710,242,confirmaffirm,"MT 515
Settlement Date
Client Confirmation of Purchase or Sale (FUNDS) amounted to 9925874699 KYD
see the following attachment 
Affirmation statement.json",0
711,3692,settlementFailure,"Account#1242 Insufficient Collateral
Provided Mandate is rejected
Trade failure of 8444288465 UZS
see the following attachment 
Failedsettlement.txt",1
712,2231,confirmaffirm,"MT 517
Settlement Date
Client Confirmation of Purchase or Sale (FUNDS) amounted to 2514793761 AUD
see the following attachment 
statement.txt",0
713,779,settlementSuccess,"Account#1242 Settlement Succeeded
Settlement is complete. Please find the confirmation
Trade Success of 4645777761 PYG
see the following attachment 
SuccessSettlement.txt",0
714,3818,confirmaffirm,"MT 515
Settlement Date
Trade Confirmation Affirmation of 8667923004 SEK
see the following attachment 
statement.txt",1
715,1234,confirmletter,"Confirmation of Funds certificate
PFA the Confirmation Letter
see the following attachment 
confirmationstatement.msg",0
716,4056,confirmaffirm,"MT 515(FUNDS)
Settlement Date
Client Confirmation of Purchase or Sale (FUNDS) amounted to 1934972790 LRD
see the following attachment 
statement.txt",1
717,183,settlementFailure,"Account#1242 Trade78780we Failed
Trade record is failed
Trade failure of 9618286071 PHP
see the following attachment 
failurestatement.Json",0
718,1822,confirmaffirm,"Confirmation Details
Settlement Date
Client Confirmation of Purchase or Sale (FUNDS) amounted to 1338766813 VEF
see the following attachment 
Confirmation statement.json",0
719,1579,settlementSuccess,"Account#1242 Settlement Succeeded
Settlement is Cleared and parties have honored the amount
Securities Loan success of Bonds worth 5229965516 RUB
see the following attachment 
Success statement.msg",0
720,4247,confirmaffirm,"MT 517
Trade affirmation Summary Report
Trade Confirmation Affirmation of 2949689406 ALL
see the following attachment 
Confirmation statement.json",1
721,749,settlementFailure,"Account#1242 Insufficient Funds
Insufficient collateral value as per today's MTM (Mark to Market ) Statement
Securities Loan Failed of Bonds worth 4914573427 KHR
see the following attachment 
Failed.json",0
722,4916,confirmaffirm,"MT 516
Trade affirmation Summary Report
Trade Confirmation Affirmation of 6342837694 EGP
see the following attachment 
Affirmation statement.json",1
723,2815,settlementSuccess,"Account#1242 Settlement Successfull
Settlement is done and parties have honored the amount
Trade success of 566813079 SCR
see the following attachment 
successstatement.Json",0
724,1372,confirmaffirm,"MT 516
Trade affirmation Summary Report
Trade Affirmation Confirmation of 2573700551 GHC
see the following attachment 
Affirmation statement.msg",0
725,4432,confirmletter,"Confirmation of Funds certificate
PFA the Confirmation Letter
see the following attachment 
confirmationstatement.msg",1
726,4202,confirmaffirm,"MT 515(FUNDS)
Settlement Date
Securities Loan Confirmation of Bonds worth 5747607806 HRK
see the following attachment 
Confirmation statement.json",1
727,2407,settlementFailure,"Account#1242 Insufficient Collateral
Insufficient funds in account projected for upcoming trade
Trade failure of 1206291585 LVL
see the following attachment 
Failedsettlement.txt",0
728,2779,confirmaffirm,"Confirmation Details
Settlement Date
Client Confirmation of Purchase or Sale (FUNDS) amounted to 474424400 COP
see the following attachment 
Confirmation statement.json",0
729,4686,settlementSuccess,"Account#1242 Settlement Succeeded
Settlement is done and parties have honored the amount
Trade Success of 1090677835 SYP
see the following attachment 
Success statement.msg",1
730,1664,confirmaffirm,"MT 515
Settlement Date
Trade Affirmation Confirmation of 4720273140 AZN
see the following attachment 
Affirmation statement.json",0
731,3824,settlementFailure,"Account#1242 Trade78780we Failed
Insufficient collateral value as per today's MTM (Mark to Market ) Statement
Trade failure of 3800882854 TWD
see the following attachment 
failurestatement.Json",1
732,2501,confirmaffirm,"MT 515(FUNDS)
Trade affirmation Summary Report
Securities Loan Confirmation of Bonds worth 5459259666 CZK
see the following attachment 
Affirmation statement.json",0
733,2560,settlementSuccess,"Account#1242 Settlement Completed
Settlement is Cleared and parties have honored the amount
Trade completed of 5266476264 MKD
see the following attachment 
Success statement.msg",0
734,3243,confirmaffirm,"MT 516
Settlement Date
Securities Loan Confirmation of Bonds worth 9542152929 AWG
see the following attachment 
statement.txt",0
735,169,confirmletter,"Bank Confirm Letter
We the undersigned Bank confirm with full responsibility that the amount from the party is reserved on buyers requests for the purchase transaction of product (Bond value, Gold, Securities, Options)
see the following attachment 
Confirmation.json",0
736,952,confirmaffirm,"MT 515(FUNDS)
Trade affirmation Summary Report
Securities Loan Confirmation of Bonds worth 588447809 KHR
see the following attachment 
Affirmation statement.msg",0
737,3147,settlementFailure,"Account#1242 Insufficient Collateral
Insufficient funds in account projected for upcoming trade
Trade failed of 3098234169 CNY
see the following attachment 
Failed.json",0
738,910,confirmaffirm,"MT 518
Settlement Date
Trade Confirmation Affirmation of 6233250566 INR
see the following attachment 
Affirmation statement.json",0
739,176,settlementSuccess,"Account#1242 Settlement Cleared
Settlement is done and parties have honored the amount
Trade Success of 5372359998 ISK
see the following attachment 
Success.json",0
740,1650,confirmaffirm,"MT 516
Settlement Date
Trade Affirmation Confirmation of 6459178721 LVL
see the following attachment 
Affirmation statement.json",0
741,3405,settlementFailure,"Account#1242 Mandate Rejected
Trade record is failed
Trade Failure of 6720761827 CUP
see the following attachment 
Failed.json",0
742,422,confirmaffirm,"Confirmation Details
Settlement Date
Trade Confirmation Affirmation of 8377985947 ALL
see the following attachment 
Affirmation statement.json",0
743,2774,settlementSuccess,"Account#1242 Settlement Successfull
Settlement is complete. Please find the confirmation
Securities Loan success of Bonds worth 5211536345 CUP
see the following attachment 
Success.json",0
744,3198,confirmaffirm,"Confirmation Details
Trade Date
Trade Confirmation Affirmation of 622944742 HUF
see the following attachment 
Affirmation statement.json",0
745,3927,confirmletter,"Confirmation of Funds certificate
We the undersigned Bank confirm with full responsibility that the amount from the party is reserved on buyers requests for the purchase transaction of product (Bond value, Gold, Securities, Options)
see the following attachment 
confirmationstatement.msg",1
746,633,confirmaffirm,"MT 518
Trade affirmation Summary Report
Securities Loan Confirmation of Bonds worth 6418866543 HRK
see the following attachment 
Affirmation statement.json",0
747,2395,settlementFailure,"Account#1242 Mandate Rejected
Provided Mandate is rejected
Trade failed of 6734319199 SGD
see the following attachment 
Failedsettlement.txt",0
748,714,confirmaffirm,"MT 518
Trade affirmation Summary Report
Securities Loan Confirmation of Bonds worth 5828337717 TWD
see the following attachment 
Affirmation statement.msg",0
749,2775,settlementSuccess,"Account#1242 Settlement Successfull
Settlement is complete. Please find the confirmation
Trade Success of 9680393194 JMD
see the following attachment 
SuccessSettlement.txt",0
750,5116,confirmaffirm,"MT 516
Trade Date
Client Confirmation of Purchase or Sale (FUNDS) amounted to 1065974347 CLP
see the following attachment 
statement.txt",1
751,4590,settlementFailure,"Account#1242 Mandate Rejected
Provided Mandate is rejected
Trade failure of 6641641133 BAM
see the following attachment 
Failure statement.msg",1
752,3629,confirmaffirm,"MT 515(FUNDS)
Settlement Date
Trade Affirmation Confirmation of 6125582543 CUP
see the following attachment 
Confirmation statement.json",0
753,3471,settlementSuccess,"Account#1242 Settlement Cleared
Settlement is done and parties have honored the amount
Trade completed of 3806805939 ARS
see the following attachment 
successstatement.Json",0
754,3990,confirmaffirm,"MT 518
Trade Date
Trade Confirmation Affirmation of 266351432 HKD
see the following attachment 
Confirmation statement.json",1
755,1529,confirmletter,"Confirmation of Funds certificate
We the undersigned Bank confirm with full responsibility that the amount from the party is reserved on buyers requests for the purchase transaction of product (Bond value, Gold, Securities, Options)
see the following attachment 
confirmationstatement.msg",0
